Hips_quat,Hips_accel,Spine_quat,Spine_accel,Spine1_quat,Spine1_accel,Spine2_quat,Spine2_accel,Spine3_quat,Spine3_accel,Neck_quat,Neck_accel,Head_quat,Head_accel,RightShoulder_quat,RightShoulder_accel,RightArm_quat,RightArm_accel,RightForeArm_quat,RightForeArm_accel,RightHand_quat,RightHand_accel,LeftShoulder_quat,LeftShoulder_accel,LeftArm_quat,LeftArm_accel,LeftForeArm_quat,LeftForeArm_accel,LeftHand_quat,LeftHand_accel,RightUpLeg_quat,RightUpLeg_accel,RightLeg_quat,RightLeg_accel,RightFoot_quat,RightFoot_accel,LeftUpLeg_quat,LeftUpLeg_accel,LeftLeg_quat,LeftLeg_accel,LeftFoot_quat,LeftFoot_accel
0.522669 0.350897 0.381426 0.676907,-1.884241 16.476981 3.115909,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.24143 -0.730048 -0.239872 0.592623,13.554633 2.223281 0.132252,NaN NaN NaN NaN,NaN NaN NaN,-0.141472 0.051504 0.820884 0.550892,-2.213645 -1.916657 15.277841,NaN NaN NaN NaN,NaN NaN NaN,-0.287638 0.343327 -0.892883 -0.046373,7.078737 -10.20576 0.979291,0.0071 0.049836 0.975225 0.215412,6.320879 -1.676699 10.568995,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.363767 -0.076232 -0.789329 0.488694,-9.237808 0.899096 6.395798,-0.094853 0.086663 -0.819796 -0.558056,8.293941 -2.048938 8.189385,NaN NaN NaN NaN,NaN NaN NaN,-0.218013 0.601188 0.546855 0.540364,-18.95854 1.72283 5.032418,0.595282 -0.011684 -0.783388 -0.178343,-22.83647 -7.892285 12.53823,0.085213 0.487608 0.72485 0.479135,-12.272177 24.749798 14.173745,0.214361 -0.604616 0.379326 0.666783,11.234798 1.660247 -0.199912,-0.092594 -0.904938 0.054582 0.411746,11.123863 2.842316 -8.093209,0.168171 0.367561 -0.688413 0.60225,-7.494602 -6.580219 7.483753
0.510323 0.341315 0.386849 0.688057,-9.938783 18.066151 7.996783,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.253624 -0.730905 -0.242515 0.585354,13.750163 0.827925 -3.12414,NaN NaN NaN NaN,NaN NaN NaN,-0.141394 0.056592 0.819549 0.552398,-3.05057 -1.824362 13.412499,NaN NaN NaN NaN,NaN NaN NaN,-0.285399 0.344488 -0.892753 -0.053536,7.719568 -10.456605 1.764115,0.008415 0.050991 0.974127 0.220011,7.416186 -0.616512 11.347136,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.362974 -0.078103 -0.789563 0.488609,-10.957139 0.162659 7.581847,-0.089627 0.083578 -0.820663 -0.558117,9.862978 -3.161705 9.355915,NaN NaN NaN NaN,NaN NaN NaN,-0.215085 0.602278 0.542125 0.545069,-25.78106 5.559163 7.350193,0.611081 -0.034606 -0.770244 -0.179183,-18.922608 -4.080953 3.977646,0.053192 0.505 0.70432 0.496063,-15.31922 3.692555 3.10682,0.204448 -0.611975 0.381671 0.661827,12.325486 -0.132503 1.230539,-0.102759 -0.904834 0.060931 0.408661,11.848353 1.713103 -6.840203,0.175975 0.358286 -0.687065 0.607129,-8.517846 -7.209506 6.757141
0.516814 0.32931 0.382614 0.691423,-9.359756 14.544594 4.814884,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.263326 -0.731483 -0.243059 0.580098,13.331812 -0.249804 -5.338225,NaN NaN NaN NaN,NaN NaN NaN,-0.141643 0.061801 0.817897 0.554223,-4.04077 -0.874516 10.153731,NaN NaN NaN NaN,NaN NaN NaN,-0.286526 0.345236 -0.891884 -0.057079,4.947734 -10.478858 2.492622,0.009805 0.050954 0.973678 0.221944,6.318631 0.532825 12.23279,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.366036 -0.082427 -0.790307 0.484395,-9.349499 -2.006126 8.142099,-0.081556 0.085871 -0.819178 -0.561179,9.573293 -3.499606 9.19306,NaN NaN NaN NaN,NaN NaN NaN,-0.201551 0.604334 0.541664 0.548413,-17.250641 13.153187 10.219597,0.630375 -0.049663 -0.755325 -0.172176,-12.017299 -3.291492 -2.252328,0.030006 0.518568 0.690502 0.503383,-18.121772 14.864759 4.700475,0.19724 -0.620646 0.382836 0.655234,12.941388 -0.472664 1.819495,-0.111911 -0.903056 0.073716 0.408083,13.369223 3.900239 -5.453387,0.184935 0.346643 -0.684085 0.614545,-9.135428 -6.09208 5.380458
0.517319 0.310246 0.376986 0.702858,-0.348511 10.975539 2.236026,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.268499 -0.729406 -0.241271 0.581088,11.422001 1.232856 -4.413656,NaN NaN NaN NaN,NaN NaN NaN,-0.142018 0.065795 0.816143 0.556249,-6.20698 -1.168989 10.512085,NaN NaN NaN NaN,NaN NaN NaN,-0.291371 0.344877 -0.890543 -0.055634,4.200382 -10.299538 3.004645,0.012105 0.050169 0.974091 0.220188,5.054265 1.033481 11.036515,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.371415 -0.091252 -0.792743 0.47464,-7.391367 -2.32507 8.71701,-0.071498 0.091863 -0.814339 -0.568596,8.257609 -2.742765 8.514689,NaN NaN NaN NaN,NaN NaN NaN,-0.194778 0.600711 0.547598 0.548949,-8.065025 7.320385 -3.393577,0.631232 -0.073004 -0.752129 -0.174694,-7.738828 1.70458 -2.879548,0.009857 0.528528 0.679306 0.509023,-5.448313 4.651779 3.686555,0.189285 -0.631111 0.382688 0.647626,14.000876 2.022579 2.34857,-0.131794 -0.899294 0.061662 0.41243,13.402019 0.502044 -7.642251,0.194464 0.335406 -0.677501 0.625043,-9.196899 -5.004736 5.88279
0.514132 0.296844 0.371479 0.713832,6.582366 7.686526 0.29707,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.277281 -0.72936 -0.241927 0.576732,11.133597 1.70482 -4.293525,NaN NaN NaN NaN,NaN NaN NaN,-0.141993 0.071634 0.814044 0.558605,-6.528178 -0.633703 12.087154,NaN NaN NaN NaN,NaN NaN NaN,-0.298409 0.341869 -0.889684 -0.050399,5.9646 -10.13013 4.433673,0.014092 0.049938 0.975036 0.215901,3.915004 0.957232 9.364118,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.377926 -0.104917 -0.797815 0.457881,-5.449127 -0.513726 7.795208,-0.061489 0.098742 -0.805983 -0.580397,5.89367 -2.322766 8.476192,NaN NaN NaN NaN,NaN NaN NaN,-0.187991 0.601415 0.544296 0.553807,-0.111094 -4.917809 -7.450712,0.632334 -0.10104 -0.745078 -0.186558,-5.179084 5.049487 -2.84918,-0.010759 0.5406 0.665575 0.514437,-3.326599 3.126739 5.071038,0.168053 -0.646814 0.369788 0.645482,14.806105 -2.653917 2.229755,-0.153325 -0.896197 0.040253 0.414369,12.561119 -5.565986 -9.129006,0.202869 0.324726 -0.667065 0.639078,-12.950046 -7.645319 6.099658
0.514454 0.29969 0.367817 0.714306,7.765731 10.35059 3.752808,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.288128 -0.731967 -0.243922 0.567194,13.533375 0.367023 -5.626452,NaN NaN NaN NaN,NaN NaN NaN,-0.143957 0.079801 0.811489 0.560708,-8.317571 1.116572 12.411416,NaN NaN NaN NaN,NaN NaN NaN,-0.308089 0.332176 -0.890445 -0.042981,7.542477 -8.391311 6.632148,0.01496 0.051311 0.976008 0.211075,1.958786 1.495178 9.804892,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.386608 -0.121767 -0.805353 0.432566,-4.931039 4.655869 4.97638,-0.053847 0.10451 -0.795696 -0.594177,3.031084 -2.745955 8.842726,NaN NaN NaN NaN,NaN NaN NaN,-0.184592 0.610152 0.528629 0.560528,0.468653 -9.833206 1.413032,0.641151 -0.095814 -0.741623 -0.172454,-6.397086 3.1695 -2.836664,-0.02212 0.547492 0.653613 0.522067,-21.113787 26.444084 -0.491473,0.154832 -0.657241 0.362637 0.642305,13.74983 -8.713776 1.120062,-0.161212 -0.893318 0.040491 0.417556,11.331601 -4.818413 -4.186531,0.211154 0.310268 -0.656349 0.654488,-12.304877 -6.184536 5.262838
0.500734 0.299529 0.373207 0.721294,1.521546 12.656965 9.252473,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.297349 -0.728867 -0.250492 0.563552,15.604099 -2.530472 -6.321849,NaN NaN NaN NaN,NaN NaN NaN,-0.14857 0.087929 0.808923 0.561995,-11.718892 1.641827 11.842272,NaN NaN NaN NaN,NaN NaN NaN,-0.320913 0.317536 -0.891615 -0.034757,8.015107 -4.070346 8.670901,0.015138 0.054052 0.97659 0.207655,-0.930425 1.74403 10.51208,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.397331 -0.136492 -0.813422 0.402297,-5.634665 9.689312 2.759981,-0.048118 0.108474 -0.786686 -0.605841,1.079737 -1.556256 8.19822,NaN NaN NaN NaN,NaN NaN NaN,-0.182174 0.624415 0.505657 0.566772,-11.160374 2.173116 3.154405,0.643751 -0.112486 -0.737664 -0.169657,-13.576129 8.39158 -0.919904,-0.031716 0.537861 0.654925 0.52988,-14.194932 0.776341 5.073293,0.151993 -0.658832 0.366284 0.639276,10.494631 -6.636829 1.758713,-0.163006 -0.888035 0.04789 0.427235,11.796257 -0.311094 2.562162,0.218055 0.297172 -0.645372 0.669056,-12.913343 -7.470189 5.823959
0.485663 0.292828 0.380219 0.730628,-5.220097 9.24403 10.008578,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.304638 -0.720714 -0.259814 0.565918,13.008301 -5.122804 -9.210232,NaN NaN NaN NaN,NaN NaN NaN,-0.152638 0.094804 0.807253 0.562189,-14.142865 1.141768 10.221451,NaN NaN NaN NaN,NaN NaN NaN,-0.335351 0.301774 -0.892043 -0.027045,8.268903 -0.632654 9.174486,0.01626 0.060607 0.976488 0.206236,-3.038438 1.790647 10.453599,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.408999 -0.143743 -0.820525 0.372553,-6.029706 11.895085 1.875547,-0.038743 0.113538 -0.780264 -0.613837,-1.584487 -0.026887 8.40703,NaN NaN NaN NaN,NaN NaN NaN,-0.183872 0.636312 0.488721 0.567847,-23.086687 13.90041 -5.430283,0.651761 -0.146455 -0.721918 -0.180535,-16.578065 4.157129 -2.634532,-0.037538 0.533967 0.653759 0.534854,-8.473322 8.527787 4.723749,0.146556 -0.662316 0.362423 0.639147,9.858982 -5.454808 2.208739,-0.162649 -0.88814 0.057784 0.425927,10.63757 -1.093605 -2.738936,0.22794 0.284037 -0.636341 0.680027,-10.074224 -5.375374 5.298224
0.49376 0.293686 0.378235 0.72587,-5.042656 8.970731 9.21684,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.307503 -0.720545 -0.257971 0.565427,9.873396 -4.773683 -10.135245,NaN NaN NaN NaN,NaN NaN NaN,-0.153054 0.099812 0.806959 0.561631,-15.135027 0.936844 9.349323,NaN NaN NaN NaN,NaN NaN NaN,-0.349193 0.288968 -0.891142 -0.02068,7.907362 0.290621 9.458825,0.01976 0.074693 0.975363 0.206631,-3.251499 1.66292 9.119286,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.419551 -0.140682 -0.826361 0.3483,-3.917241 12.558606 1.523123,-0.020137 0.126722 -0.775115 -0.618655,-4.168519 0.596128 9.241716,NaN NaN NaN NaN,NaN NaN NaN,-0.190811 0.635865 0.4858 0.568565,-10.600788 4.407545 -7.274899,0.652258 -0.149179 -0.721999 -0.176131,-12.155429 1.657962 -6.278906,-0.04172 0.530636 0.653259 0.538458,-6.742937 4.687533 5.88943,0.14697 -0.664681 0.357913 0.639138,11.754531 -9.099696 2.293309,-0.161206 -0.890847 0.065422 0.419671,11.826099 -1.357665 -3.797407,0.241055 0.274832 -0.625835 0.688977,-7.433644 -3.868529 1.905083
0.499856 0.295199 0.375165 0.722671,-0.550003 9.392051 4.988681,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.306905 -0.724828 -0.249586 0.564039,8.791591 -2.050069 -8.590072,NaN NaN NaN NaN,NaN NaN NaN,-0.149948 0.102516 0.807982 0.560509,-12.805282 1.558146 9.039127,NaN NaN NaN NaN,NaN NaN NaN,-0.362714 0.278713 -0.889104 -0.015902,9.377325 -0.528943 9.368098,0.024776 0.099552 0.97251 0.209046,-2.929615 1.792392 8.338754,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.436677 -0.137619 -0.827534 0.324903,-4.261347 12.704789 -1.116084,0.007233 0.148157 -0.771091 -0.619206,-3.870188 -0.315006 8.739457,NaN NaN NaN NaN,NaN NaN NaN,-0.201915 0.638378 0.480837 0.566127,-6.227314 -0.121938 -3.177239,0.643751 -0.163076 -0.723359 -0.189057,-7.15205 8.716169 -1.440093,-0.04444 0.529511 0.65248 0.54029,-6.862008 5.471146 4.725182,0.157321 -0.658783 0.362999 0.639911,11.223869 -4.312863 3.253833,-0.160933 -0.891351 0.064005 0.418924,10.18572 -1.360861 -3.179551,0.259277 0.274702 -0.616354 0.690957,-12.4858 -3.077306 -1.456671
0.496177 0.294915 0.375845 0.724965,0.1146 8.840153 4.538189,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.301755 -0.727471 -0.23981 0.567645,10.297521 -0.643504 -4.664173,NaN NaN NaN NaN,NaN NaN NaN,-0.146648 0.102828 0.809957 0.558471,-10.503424 0.361509 8.234504,NaN NaN NaN NaN,NaN NaN NaN,-0.374197 0.268504 -0.887535 -0.012813,10.250719 -1.385655 9.556331,0.030456 0.133678 0.967113 0.214233,-3.681613 1.98911 9.441149,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.456397 -0.13431 -0.825691 0.303144,-8.789641 16.491964 -1.131692,0.035229 0.167699 -0.771925 -0.612183,-4.934512 0.254349 10.586556,NaN NaN NaN NaN,NaN NaN NaN,-0.221636 0.636431 0.480505 0.561203,-10.48966 2.113598 -0.372269,0.66017 -0.138661 -0.71998 -0.163026,-8.527696 2.058698 -1.832415,-0.046654 0.528662 0.651818 0.541731,-6.764189 6.486192 3.880161,0.163709 -0.653215 0.362968 0.644022,9.629254 0.548126 4.316747,-0.150744 -0.893653 0.076886 0.415632,8.149143 1.682166 -4.019299,0.274701 0.280375 -0.613327 0.68539,-13.762982 -7.098404 1.032698
0.492098 0.297176 0.377808 0.725801,-0.653748 7.176968 4.776958,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.295163 -0.725883 -0.232677 0.576051,10.858679 0.581153 -2.057296,NaN NaN NaN NaN,NaN NaN NaN,-0.141542 0.103877 0.812114 0.556459,-9.884684 -0.703641 8.045714,NaN NaN NaN NaN,NaN NaN NaN,-0.385442 0.257131 -0.886129 -0.009623,8.958208 -1.125193 10.074661,0.03728 0.173041 0.958678 0.222719,-4.466002 2.188519 10.325242,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.475447 -0.124957 -0.822441 0.28623,-9.015963 17.66353 0.494503,0.060259 0.181549 -0.779143 -0.596946,-8.244779 1.543755 12.144756,NaN NaN NaN NaN,NaN NaN NaN,-0.242979 0.629611 0.484018 0.557026,-8.631302 -1.067756 -1.431543,0.665035 -0.113404 -0.724658 -0.140494,-12.508069 -4.45294 -5.175984,-0.048197 0.527664 0.651436 0.543028,-6.593463 5.594524 4.287061,0.163032 -0.653522 0.350419 0.650797,8.452666 -0.452224 3.347285,-0.141699 -0.899155 0.085984 0.405028,8.798803 4.12928 -2.00685,0.291142 0.288872 -0.612769 0.675502,-6.019519 -4.717893 1.400652
0.490158 0.301206 0.379507 0.724565,-1.579093 6.27826 4.418663,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.296507 -0.720968 -0.235957 0.580184,9.620029 1.653296 -2.985971,NaN NaN NaN NaN,NaN NaN NaN,-0.135412 0.105116 0.814153 0.554769,-8.777989 0.861658 7.821033,NaN NaN NaN NaN,NaN NaN NaN,-0.396412 0.245623 -0.884586 -0.005818,8.026126 -0.566461 11.038742,0.043523 0.208957 0.948236 0.23514,-6.108428 4.845885 11.196589,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.495143 -0.112272 -0.817066 0.273186,-5.854562 15.946931 5.852923,0.082547 0.191494 -0.791301 -0.574769,-10.877061 1.639263 12.004344,NaN NaN NaN NaN,NaN NaN NaN,-0.260254 0.62533 0.482154 0.55566,-7.52122 -2.812774 -0.224594,0.657608 -0.12454 -0.727486 -0.151013,-8.092157 -1.175525 1.181524,-0.049419 0.526975 0.650889 0.544241,-6.246882 6.554449 4.178628,0.158921 -0.655883 0.332094 0.658995,8.309899 -4.679949 1.856262,-0.152863 -0.905255 0.050015 0.393248,8.212373 0.655601 -4.528216,0.310089 0.299312 -0.611734 0.663355,-5.674102 -5.414361 2.643992
0.488604 0.30557 0.381293 0.722848,-2.272944 5.808736 3.794011,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.307016 -0.718023 -0.246046 0.574148,8.021636 -1.141303 -6.233099,NaN NaN NaN NaN,NaN NaN NaN,-0.13033 0.104464 0.816412 0.552787,-8.308224 0.678688 6.987374,NaN NaN NaN NaN,NaN NaN NaN,-0.40594 0.23703 -0.882621 -0.003044,7.533781 -0.491647 11.657285,0.045268 0.22838 0.9394 0.251636,-8.899011 5.534519 10.993506,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.507694 -0.091926 -0.81257 0.271158,-4.013974 16.609742 10.704785,0.109446 0.205679 -0.802689 -0.549006,-12.873008 0.97237 12.887206,NaN NaN NaN NaN,NaN NaN NaN,-0.275509 0.623436 0.476065 0.555683,-8.49951 0.196229 1.526696,0.660686 -0.133598 -0.722228 -0.155026,-9.671503 1.610738 0.752918,-0.050652 0.52662 0.649989 0.545546,-6.246855 6.086864 4.110138,0.160696 -0.652922 0.323298 0.665844,7.436507 -7.720701 -0.721381,-0.162415 -0.908019 0.012783 0.385954,6.775591 -5.029056 -6.720168,0.327878 0.310012 -0.611399 0.650061,-5.180402 -3.238482 5.245247
0.489234 0.309095 0.381585 0.720765,-2.043342 6.144806 3.665161,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.311314 -0.71799 -0.248196 0.57094,7.825158 -4.168077 -7.387281,NaN NaN NaN NaN,NaN NaN NaN,-0.124545 0.102996 0.818887 0.55073,-8.539766 -0.814726 6.623723,NaN NaN NaN NaN,NaN NaN NaN,-0.412981 0.232096 -0.880662 -0.003533,6.172777 -0.659781 11.005873,0.043837 0.23599 0.932128 0.271155,-9.303708 5.378391 8.813822,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.514918 -0.063731 -0.807195 0.281485,-2.534586 15.184775 7.161993,0.143016 0.23089 -0.809207 -0.52098,-14.363998 -0.626366 13.184953,NaN NaN NaN NaN,NaN NaN NaN,-0.288282 0.623342 0.467785 0.556342,-9.49417 2.236389 1.430231,0.659932 -0.13055 -0.724307 -0.151086,-10.364412 -0.221275 0.127053,-0.051459 0.526872 0.648418 0.547094,-6.347083 6.115487 4.115086,0.173567 -0.642769 0.329807 0.669291,6.635232 -5.048222 0.220818,-0.158514 -0.910044 0.00392 0.382985,5.465179 -6.914863 -4.760453,0.340658 0.322809 -0.610215 0.638267,-3.300223 -0.891004 6.718007
0.491109 0.312958 0.381385 0.717924,-1.533894 6.957192 3.263027,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.305494 -0.715345 -0.243046 0.579555,7.582845 -3.114707 -5.322261,NaN NaN NaN NaN,NaN NaN NaN,-0.115977 0.10208 0.82137 0.549072,-7.654104 -1.063015 6.837418,NaN NaN NaN NaN,NaN NaN NaN,-0.417499 0.22941 -0.879223 -0.005754,5.428758 -0.70139 10.427071,0.041358 0.241516 0.925091 0.290113,-8.57658 5.441817 7.066982,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.522085 -0.047059 -0.800607 0.290245,-3.714302 10.967381 4.011952,0.181958 0.264362 -0.810167 -0.490544,-13.442617 -1.520706 11.673179,NaN NaN NaN NaN,NaN NaN NaN,-0.296674 0.626155 0.456258 0.558339,-9.354242 2.209091 0.108439,0.658796 -0.132229 -0.725149 -0.15054,-9.170641 -0.435435 1.579348,-0.051849 0.527313 0.646613 0.548766,-6.491045 6.080057 4.113425,0.183807 -0.633747 0.33553 0.672309,7.238267 -1.181136 2.410831,-0.147155 -0.911329 0.012445 0.384279,4.034084 -4.138583 -2.681093,0.347965 0.336515 -0.60746 0.629818,-1.364887 -0.150058 7.922573
0.492208 0.316403 0.381955 0.715354,-1.658132 7.473471 3.043058,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.298348 -0.711313 -0.237585 0.590404,7.364221 -0.644734 -2.644828,NaN NaN NaN NaN,NaN NaN NaN,-0.105537 0.101732 0.823778 0.547634,-6.053856 -0.281397 6.767743,NaN NaN NaN NaN,NaN NaN NaN,-0.418817 0.229505 -0.878558 -0.007501,6.554037 -1.405775 10.377723,0.038985 0.252058 0.916703 0.307576,-7.90913 6.432681 6.435209,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.527152 -0.042064 -0.795623 0.29551,-6.228537 9.166965 7.548202,0.213621 0.291757 -0.811842 -0.458428,-13.123335 -5.965449 7.933036,NaN NaN NaN NaN,NaN NaN NaN,-0.302471 0.630667 0.442672 0.561081,-8.656955 2.413995 -0.540563,0.65875 -0.139955 -0.723007 -0.154018,-9.454595 0.538858 0.822554,-0.052244 0.527319 0.645344 0.550215,-6.378551 5.495241 4.045537,0.186734 -0.630223 0.333682 0.675726,7.053015 -1.091877 0.637219,-0.135983 -0.911726 0.024159 0.386887,3.215284 -2.638078 -3.817805,0.351044 0.348844 -0.603472 0.625218,-0.254761 -0.453038 7.758808
0.492073 0.319206 0.383139 0.713566,-1.826727 7.520049 3.300876,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.295892 -0.707783 -0.23604 0.59647,7.484577 0.751837 -0.702435,NaN NaN NaN NaN,NaN NaN NaN,-0.094564 0.101407 0.8262 0.546048,-4.798975 0.306033 6.53462,NaN NaN NaN NaN,NaN NaN NaN,-0.418172 0.231118 -0.87842 -0.009678,6.720448 -0.602153 10.001753,0.037566 0.264798 0.907584 0.323669,-8.332405 7.988477 7.544099,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.526611 -0.043457 -0.794183 0.300111,-6.374948 9.41862 6.911356,0.222831 0.291528 -0.824756 -0.430275,-13.129075 -8.957412 7.744996,NaN NaN NaN NaN,NaN NaN NaN,-0.309243 0.633228 0.43067 0.563839,-8.447772 2.297092 -0.44469,0.658038 -0.138637 -0.724592 -0.150771,-8.686045 -1.313975 1.553751,-0.052094 0.527596 0.644304 0.551181,-6.11233 5.215497 4.757345,0.187823 -0.62734 0.33024 0.679786,7.485458 -3.1153 0.058361,-0.130847 -0.910625 0.025888 0.391115,4.073561 -3.396117 -6.52606,0.352514 0.361226 -0.596945 0.623624,3.127068 0.196812 6.338282
0.490762 0.320817 0.384259 0.713144,-1.12307 7.332742 3.824672,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.297845 -0.703704 -0.239145 0.599081,7.464924 0.2342 -0.760848,NaN NaN NaN NaN,NaN NaN NaN,-0.083858 0.10087 0.828752 0.544025,-3.854554 0.426458 6.458019,NaN NaN NaN NaN,NaN NaN NaN,-0.418221 0.232179 -0.878064 -0.013721,7.432053 1.182157 7.730404,0.037211 0.275958 0.898393 0.339637,-7.822957 8.226695 7.597826,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.525558 -0.046467 -0.792169 0.306756,-4.821324 9.525239 4.464706,0.221825 0.277119 -0.842609 -0.40498,-12.899944 -8.787437 9.766471,NaN NaN NaN NaN,NaN NaN NaN,-0.316554 0.634072 0.420544 0.566471,-9.528216 2.847738 -0.661585,0.658371 -0.138873 -0.724804 -0.14806,-8.908812 -2.005439 3.065685,-0.052188 0.527622 0.643821 0.551712,-6.255946 6.125095 4.300262,0.192758 -0.624288 0.329766 0.681442,7.601718 -4.412339 0.079025,-0.130532 -0.906429 0.019951 0.401185,4.173748 -5.025624 -7.574282,0.356218 0.376903 -0.586932 0.621743,3.233902 -1.745928 5.511644
0.490237 0.323023 0.385234 0.711982,-1.455697 7.006753 3.884971,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,-0.301055 -0.700226 -0.243054 0.599979,7.258905 -0.984677 -3.024996,NaN NaN NaN NaN,NaN NaN NaN,-0.073126 0.100404 0.831432 0.541565,-3.436752 0.317655 6.529113,NaN NaN NaN NaN,NaN NaN NaN,-0.417535 0.23256 -0.878176 -0.019685,7.740474 1.591721 5.797246,0.03694 0.281277 0.890133 0.356626,-6.810375 8.286186 7.776795,NaN NaN NaN NaN,NaN NaN NaN,NaN NaN NaN NaN,NaN NaN NaN,0.522775 -0.049304 -0.789305 0.318236,-3.553626 10.253085 5.191354,0.218623 0.261164 -0.858717 -0.382887,-12.350849 -9.595876 9.595272,NaN NaN NaN NaN,NaN NaN NaN,-0.324611 0.631401 0.416001 0.568245,-10.537501 3.604215 0.215096,0.660292 -0.147609 -0.720773 -0.150704,-9.508442 0.648454 3.040243,-0.052387 0.52738 0.643589 0.552195,-6.540359 6.133939 4.13851,0.200484 -0.619616 0.333132 0.681839,7.011386 -2.780569 1.53437,-0.128754 -0.901072 0.020504 0.413608,3.702632 -5.068108 -5.741665,0.364166 0.39388 -0.576012 0.616808,-0.616088 -3.434633 4.948084
